time,cpi_mom,cpi_yoy,cpi_mom_smoothed,cpi_yoy_smoothed,cpi_mom_log,cpi_yoy_log,cpi_yoy_diff,interest_rate,month,year,cpi_mom_rolling_mean,cpi_mom_rolling_std,cpi_yoy_rolling_mean,cpi_yoy_rolling_std,cpi_mom_diff
1995-12-01,100.3,112.91,100.3,112.91,4.60816569496789,4.726591041192431,,5.2483570765056164,12,1995,,,,,100.3
1996-01-01,100.9,109.76,101.23333333333333,110.49000000000001,4.6141299273595635,4.6982961639775755,-3.1499999999999915,4.930867849414407,1,1996,,,,,100.9
1996-02-01,102.5,108.8,101.39999999999999,109.33999999999999,4.629862798578463,4.689511334421843,-0.960000000000008,5.323844269050346,2,1996,,,,,102.5
1996-03-01,100.8,109.46,101.13333333333333,108.91333333333334,4.613138355637268,4.695559185715772,0.6599999999999966,5.761514928204012,3,1996,,,,,100.8
1996-04-01,100.1,108.48,100.13333333333333,107.99000000000001,4.6061696863211745,4.686565824192085,-0.9799999999999898,4.882923312638332,4,1996,,,,,100.1
1996-05-01,99.5,106.03,99.7,106.39,4.600157644164547,4.6637220729377065,-2.450000000000003,4.88293152152541,5,1996,,,,,99.5
1996-06-01,99.5,104.66,99.43333333333334,104.87333333333333,4.600157644164547,4.650717000944062,-1.3700000000000045,5.789606407753696,6,1996,,,,,99.5
1996-07-01,99.3,103.93,99.46666666666665,103.93,4.598145571051127,4.6437175956003305,-0.7299999999999898,5.383717364576454,7,1996,,,,,99.3
1996-08-01,99.6,103.2,99.73333333333333,103.37666666666667,4.601162164590552,4.636668853047462,-0.730000000000004,4.765262807032524,8,1996,,,,,99.6
1996-09-01,100.3,103.0,100.0,103.06666666666666,4.60816569496789,4.634728988229636,-0.20000000000000284,5.2712800217929825,9,1996,,,,,100.3
1996-10-01,100.1,103.0,100.43333333333334,103.27333333333333,4.6061696863211745,4.634728988229636,0.0,4.768291153593768,10,1996,,,,,100.1
1996-11-01,100.9,103.82,100.66666666666667,103.79,4.6141299273595635,4.642658630399083,0.8199999999999932,4.767135123214872,11,1996,100.31666666666666,0.8871131252380987,106.42083333333333,3.3357061630276448,100.9
1996-12-01,101.0,104.55,100.89999999999999,104.27,4.61512051684126,4.649665425874643,0.730000000000004,5.120981135783017,12,1996,100.375,0.9086703572703515,105.72416666666665,2.6622425896339004,101.0
1997-01-01,100.8,104.44,101.2,104.24000000000001,4.613138355637268,4.648612743830928,-0.10999999999999943,4.043359877671101,1,1997,100.36666666666666,0.9038637601816469,105.28083333333332,2.354212697324187,100.8
1997-02-01,101.8,103.73,100.7,103.52,4.623010104116422,4.6417913694437365,-0.7099999999999937,4.137541083743484,2,1997,100.30833333333332,0.7656943768814595,104.85833333333333,2.1072163168646427,101.8
1997-03-01,99.5,102.39,100.23333333333333,102.60000000000001,4.600157644164547,4.628789051586725,-1.3400000000000034,4.718856235379514,3,1997,100.2,0.7816067367347231,104.26916666666666,1.640285220948045,99.5
1997-04-01,99.4,101.68,99.46666666666665,101.91666666666667,4.599152113662528,4.621830626881199,-0.7099999999999937,4.493584439832788,4,1997,100.14166666666667,0.8151501070169292,103.70249999999999,1.1566104475028163,99.4
1997-05-01,99.5,101.68,99.66666666666667,101.88333333333334,4.600157644164547,4.621830626881199,0.0,5.157123666297637,5,1997,100.14166666666667,0.8151501070169292,103.33999999999999,1.0362344417079228,99.5
1997-06-01,100.1,102.29,99.93333333333334,102.39666666666666,4.6061696863211745,4.627811916468916,0.6099999999999994,4.545987962239394,6,1997,100.19166666666668,0.7902339507827465,103.1425,0.9864364237910714,100.1
1997-07-01,100.2,103.22,100.13333333333333,103.08,4.607168188650764,4.6368626327205815,0.9299999999999926,4.293848149332354,7,1997,100.26666666666665,0.7389591369356042,103.08333333333333,0.9557227948552632,100.2
1997-08-01,100.1,103.73,100.3,103.66666666666667,4.6061696863211745,4.6417913694437365,0.5100000000000051,5.732824384460777,8,1997,100.30833333333334,0.7115390915388164,103.1275,0.973682092975791,100.1
1997-09-01,100.6,104.05,100.33333333333333,104.01,4.611152257665639,4.644871552839644,0.3199999999999932,4.8871118497567325,9,1997,100.33333333333333,0.7164728420068256,103.21499999999999,1.00776530456789,100.6
1997-10-01,100.3,104.25,100.39999999999999,103.97666666666667,4.60816569496789,4.646791860678911,0.20000000000000284,5.033764102343962,10,1997,100.35000000000001,0.7128687243678336,103.31916666666666,1.047346936817268,100.3
1997-11-01,100.3,103.63,100.53333333333335,103.83666666666666,4.60816569496789,4.640826863196126,-0.6200000000000045,4.287625906893272,11,1997,100.3,0.6915069183904254,103.30333333333334,1.0405010448059782,100.3
1997-12-01,101.0,103.63,100.96666666666665,103.90666666666665,4.61512051684126,4.640826863196126,0.0,4.727808637737409,12,1997,100.3,0.6915069183904254,103.22666666666667,0.9719271702356765,101.0
1998-01-01,101.6,104.46,101.59999999999998,104.32,4.6210435351443815,4.6488042230081525,0.8299999999999983,5.055461294854933,1,1998,100.36666666666667,0.7773303186177846,103.22833333333334,0.9742114138049213,101.6
1998-02-01,102.2,104.87,101.0,104.62666666666667,4.626931677769604,4.652721487846314,0.4100000000000108,4.424503211288848,2,1998,100.39999999999999,0.8495988358149895,103.32333333333334,1.077668639689217,102.2
1998-03-01,99.2,104.55,101.0,105.42666666666666,4.597138014290827,4.649665425874643,-0.3200000000000074,5.187849009172836,3,1998,100.375,0.8822749519900774,103.50333333333333,1.0879449629573013,99.2
1998-04-01,101.6,106.86,100.73333333333333,106.77,4.6210435351443815,4.671519566529625,2.3100000000000023,4.699680655040598,4,1998,100.55833333333334,0.8897990920665324,103.935,1.3047639981655872,101.6
1998-05-01,101.4,108.9,101.0,108.18666666666667,4.619073091157083,4.690430029938915,2.0400000000000063,4.854153125103362,5,1998,100.71666666666665,0.8526251796479496,104.53666666666668,1.7567704529170676,101.4
1998-06-01,100.0,108.8,100.3,108.58,4.605170185988092,4.689511334421843,-0.10000000000000853,4.699146693885302,6,1998,100.70833333333333,0.8596599045640971,105.07916666666667,1.9896434506227774,100.0
1998-07-01,99.5,108.04,100.2,108.64999999999999,4.600157644164547,4.682501528924415,-0.7599999999999909,5.926139092254469,7,1998,100.64999999999999,0.9189915421512087,105.48083333333334,2.065286501513388,99.5
1998-08-01,101.1,109.11,100.53333333333335,108.89999999999999,4.616110126026426,4.692356547667007,1.0699999999999932,4.993251387631033,8,1998,100.73333333333333,0.9098784467602189,105.92916666666667,2.2281849863360614,101.1
1998-09-01,101.0,109.55,100.8,109.40333333333332,4.61512051684126,4.696381066041475,0.4399999999999977,4.47114453552205,9,1998,100.76666666666667,0.9118745261905017,106.3875,2.3677996114536626,101.0
1998-10-01,100.3,109.55,100.46666666666665,109.47666666666665,4.60816569496789,4.696381066041475,0.0,5.411272456051594,10,1998,100.76666666666667,0.9118745261905017,106.82916666666667,2.426424448867249,100.3
1998-11-01,100.1,109.33,100.39999999999999,109.33,4.6061696863211745,4.694370831446394,-0.21999999999999886,4.389578175014488,11,1998,100.75,0.9229399665298836,107.30416666666666,2.2977240056326917,100.1
1998-12-01,100.8,109.11,100.86666666666667,109.21999999999998,4.613138355637268,4.692356547667007,-0.21999999999999886,5.104431797502378,12,1998,100.73333333333335,0.9198155282776036,107.76083333333334,2.030089377044277,100.8
1999-01-01,101.7,109.22,101.46666666666665,109.07666666666667,4.622027303054514,4.693364196724008,0.10999999999999943,4.0201649380601125,1,1999,100.74166666666666,0.9287903504836368,108.15750000000001,1.7755773708853542,101.7
1999-02-01,101.9,108.9,100.96666666666665,109.04333333333334,4.623991940228679,4.690430029938915,-0.3199999999999932,4.335906975550785,2,1999,100.71666666666665,0.8891603120956661,108.49333333333333,1.4481859080389459,101.9
1999-03-01,99.3,109.01,100.2,108.18666666666668,4.598145571051127,4.691439621140267,0.10999999999999943,5.098430617934562,3,1999,100.72500000000001,0.8739929269528676,108.865,0.7464522148745262,99.3
1999-04-01,99.4,106.65,99.43333333333334,106.80666666666667,4.599152113662528,4.669552444917359,-2.3599999999999994,5.369233289997705,4,1999,100.54166666666667,0.9039894743286461,108.84750000000001,0.798386156283805,99.4
1999-05-01,99.6,104.76,99.56666666666666,105.28333333333335,4.601162164590552,4.651672019639511,-1.8900000000000006,5.085684140594985,5,1999,100.39166666666667,0.8979353422089457,108.5025,1.4234473199691768,99.6
1999-06-01,99.7,104.44,99.63333333333333,104.58333333333333,4.602165676967792,4.648612743830928,-0.3200000000000074,4.9421758588058795,6,1999,100.36666666666667,0.9138662457665961,108.13916666666667,1.8369810130821687,99.7
1999-07-01,99.6,104.55,99.63333333333333,103.99666666666667,4.601162164590552,4.649665425874643,0.10999999999999943,4.849448152205356,7,1999,100.375,0.9056639954902096,107.84833333333334,2.1100789874631403,99.6
1999-08-01,99.6,103.0,99.53333333333335,102.97000000000001,4.601162164590552,4.634728988229636,-1.5499999999999972,4.260739004816286,8,1999,100.25,0.9000000000000109,107.33916666666666,2.4823063261752814,99.6
1999-09-01,99.4,101.36,99.33333333333333,101.46999999999998,4.599152113662528,4.618678536012884,-1.6400000000000006,4.640077895802646,9,1999,100.11666666666666,0.8973023543664281,106.65666666666665,2.908502686742439,99.4
1999-10-01,99.0,100.05,99.60000000000001,100.58666666666666,4.59511985013459,4.605670061029742,-1.3100000000000023,4.769680614520106,10,1999,100.00833333333333,0.9500797414699131,105.86500000000001,3.314007461449889,99.0
1999-11-01,100.4,100.35,99.96666666666665,100.14999999999999,4.609162207257629,4.608664075242347,0.29999999999999716,5.528561113109458,11,1999,100.03333333333335,0.9566355184455242,105.11666666666667,3.470630891909834,100.4
1999-12-01,100.5,100.05,100.43333333333334,99.72333333333331,4.61015772749913,4.605670061029742,-0.29999999999999716,5.1718091447842305,12,1999,100.00833333333333,0.9385272150200844,104.36166666666666,3.508200350175248,100.5
2000-01-01,100.4,98.77,100.83333333333333,99.10000000000001,4.609162207257629,4.592793914920036,-1.2800000000000011,4.118479922318633,1,2000,99.90000000000002,0.7885544888073419,103.49083333333333,3.4895335930421583,100.4
2000-02-01,101.6,98.48,100.3,98.44666666666666,4.6210435351443815,4.589853481876198,-0.28999999999999204,5.162041984697398,2,2000,99.875,0.7212678231609234,102.6225,3.3131504507177,101.6
2000-03-01,98.9,98.09,99.93333333333334,98.18666666666667,4.594109238628667,4.585885424576224,-0.39000000000000057,4.807458859791842,3,2000,99.84166666666668,0.7585372686155972,101.71250000000002,2.8691592845291742,98.9
2000-04-01,99.3,97.99,99.2,97.95666666666666,4.598145571051127,4.584865432647727,-0.10000000000000853,4.6615389998470205,4,2000,99.83333333333333,0.7643575238345262,100.99083333333333,2.589862959987477,99.3
2000-05-01,99.4,97.79,99.39999999999999,97.79,4.599152113662528,4.5828223223241835,-0.19999999999998863,5.305838144420434,5,2000,99.81666666666666,0.7720496137299918,100.41000000000001,2.4452477100768943,99.4
2000-06-01,99.5,97.59,99.43333333333334,97.59333333333335,4.600157644164547,4.5807750291533695,-0.20000000000000284,5.515499761247975,6,2000,99.8,0.7769403861535245,99.83916666666666,2.206867209142365,99.5
2000-07-01,99.4,97.4,99.66666666666667,97.62666666666667,4.599152113662528,4.578826210648489,-0.18999999999999773,5.465640059558099,7,2000,99.78333333333335,0.7837361955673913,99.24333333333334,1.7338938487657833,99.4
2000-08-01,100.1,97.89,99.76666666666667,97.85666666666668,4.6061696863211745,4.583844399273339,0.4899999999999949,4.580391238388681,8,2000,99.82499999999999,0.7863899102284523,98.8175,1.3008118094621952,100.1
2000-09-01,99.8,98.28,100.0,98.51333333333332,4.603168183317418,4.587820547652979,0.39000000000000057,4.845393812074393,9,2000,99.85833333333335,0.7751343969489127,98.56083333333333,1.0290017963879596,99.8
2000-10-01,100.1,99.37,100.26666666666667,99.17333333333333,4.6061696863211745,4.598850257243272,1.0900000000000034,5.165631715701782,10,2000,99.95,0.7280109889280643,98.50416666666666,0.9556478843108647,100.1
2000-11-01,100.9,99.87,100.36666666666667,99.57000000000001,4.6141299273595635,4.603869340255043,0.5,5.48777256356118,11,2000,99.99166666666667,0.7692479601808785,98.46416666666666,0.878277843109415,100.9
2000-12-01,100.1,99.47,100.43333333333334,99.57000000000001,4.6061696863211745,4.599856091164322,-0.4000000000000057,4.760412881077355,12,2000,99.95833333333333,0.7537281078784838,98.41583333333334,0.79509242839869,100.1
2001-01-01,100.3,99.37,100.26666666666667,99.01333333333334,4.60816569496789,4.598850257243272,-0.09999999999999432,4.907170511668092,1,2001,99.94999999999999,0.7489386429535528,98.46583333333335,0.837142958719293,100.3
2001-02-01,100.4,98.2,100.0,98.72000000000001,4.609162207257629,4.58700621536042,-1.1700000000000017,4.446832512996986,2,2001,99.85000000000001,0.5664883855023968,98.44250000000001,0.8406071939648223,100.4
2001-03-01,99.3,98.59,99.73333333333333,98.52666666666669,4.598145571051127,4.59096983658695,0.39000000000000057,4.401896687959665,3,2001,99.88333333333333,0.5149286505444597,98.48416666666667,0.8339114661241276,99.3
2001-04-01,99.5,98.79,99.53333333333335,98.85666666666668,4.600157644164547,4.592996385056383,0.20000000000000284,5.406262911197099,4,2001,99.89999999999999,0.49726524840647207,98.55083333333334,0.8227167670516002,99.5
2001-05-01,99.8,99.19,99.76666666666667,99.22333333333331,4.603168183317418,4.597037202757902,0.3999999999999915,5.678120014285412,5,2001,99.93333333333334,0.4735424207422694,98.6675,0.8040706097442603,99.8
2001-06-01,100.0,99.69,99.86666666666667,99.65666666666668,4.605170185988092,4.602065371034612,0.5,4.963994939209833,6,2001,99.97500000000001,0.4535215741084912,98.84250000000002,0.7762863225288853,100.0
2001-07-01,99.8,100.09,99.93333333333332,99.92333333333333,4.603168183317418,4.606069781230928,0.4000000000000057,5.501766448946012,7,2001,100.00833333333333,0.42094770423058187,99.06666666666666,0.7071882009162254,99.8
2001-08-01,100.0,99.99,100.09999999999998,100.25666666666666,4.605170185988092,4.605070180987758,-0.10000000000000853,5.180818012523817,8,2001,100.0,0.41995670772552707,99.24166666666667,0.6467939581059846,100.0
2001-09-01,100.5,100.69,100.16666666666667,100.42333333333333,4.61015772749913,4.612046489927524,0.7000000000000028,4.677440122697438,9,2001,100.05833333333332,0.43788403058624437,99.44250000000001,0.6935170575342056,100.5
2001-10-01,100.0,100.59,100.23333333333333,100.38999999999999,4.605170185988092,4.611052849146247,-0.09999999999999432,5.1806978027542065,10,2001,100.05,0.43797052619806764,99.54416666666667,0.7674095544378027,100.0
2001-11-01,100.2,99.89,100.39999999999999,100.42333333333333,4.607168188650764,4.604069580544058,-0.7000000000000028,5.769018283232985,11,2001,99.99166666666666,0.35280263174999776,99.54583333333335,0.768202841742081,100.2
2001-12-01,101.0,100.79,100.76666666666667,100.76,4.61512051684126,4.613039144366787,0.9000000000000057,4.9820869804450245,12,2001,100.06666666666666,0.457926816966424,99.65583333333335,0.8468385950466714,101.0
2002-01-01,101.1,101.6,101.43333333333334,101.93666666666667,4.616110126026426,4.6210435351443815,0.8099999999999881,5.782321827907003,1,2002,100.13333333333334,0.5449492609130948,99.84166666666665,1.0077953736505978,101.1
2002-02-01,102.2,103.42,100.83333333333333,102.77666666666666,4.626931677769604,4.638798366968075,1.8200000000000074,3.6901274479551276,2,2002,100.28333333333332,0.808852535535657,100.27666666666666,1.3146332591489893,102.2
2002-03-01,99.2,103.31,100.46666666666665,103.52,4.597138014290827,4.637734176861354,-0.10999999999999943,5.410951252187612,3,2002,100.27499999999999,0.8203380677833876,100.67,1.4619600790471028,99.2
2002-04-01,100.0,103.83,99.83333333333333,103.83,4.605170185988092,4.642754946315362,0.519999999999996,5.043523534119085,4,2002,100.31666666666666,0.7895146188218243,101.08999999999999,1.5910259697326827,100.0
2002-05-01,100.3,104.35,100.13333333333333,104.21333333333332,4.60816569496789,4.647750633523209,0.519999999999996,4.850496324767066,5,2002,100.35833333333333,0.7727852028196504,101.52,1.7226776198170137,100.3
2002-06-01,100.1,104.46,100.10000000000001,104.45666666666666,4.6061696863211745,4.6488042230081525,0.10999999999999943,5.045880388267751,6,2002,100.36666666666667,0.7691002220225855,101.9175,1.810133721830893,100.1
2002-07-01,99.9,104.56,100.03333333333335,104.56333333333333,4.604169685654508,4.649761069315966,0.10000000000000853,4.006215542699554,7,2002,100.375,0.7629190353802248,102.29,1.859139585937623,99.9
2002-08-01,100.1,104.67,100.06666666666666,104.52666666666666,4.6061696863211745,4.650812543866793,0.10999999999999943,4.890164056081244,8,2002,100.38333333333334,0.7589865651384383,102.68,1.8233236385539047,100.1
2002-09-01,100.2,104.35,100.2,104.56333333333333,4.607168188650764,4.647750633523209,-0.3200000000000074,5.178556285755874,9,2002,100.35833333333335,0.7597348022152244,102.985,1.765376601593818,100.2
2002-10-01,100.3,104.67,100.26666666666667,104.59666666666665,4.60816569496789,4.650812543866793,0.3200000000000074,5.738947022370758,10,2002,100.38333333333334,0.7517655985422278,103.325,1.651393351082786,100.3
2002-11-01,100.3,104.77,100.3,104.49333333333334,4.60816569496789,4.651767471364874,0.09999999999999432,4.740864890863176,11,2002,100.39166666666667,0.7501010032999255,103.73166666666667,1.2899036844477942,100.3
2002-12-01,100.3,104.04,100.5,104.21666666666665,4.60816569496789,4.64477544058045,-0.7299999999999898,4.595753198553406,12,2002,100.33333333333333,0.7253003557565939,104.0025,0.8976649000199277,100.3
2003-01-01,100.9,103.84,101.13333333333333,103.90666666666668,4.6141299273595635,4.64285125295578,-0.20000000000000284,4.749121478207732,1,2003,100.31666666666666,0.7081773446780032,104.18916666666667,0.4954421043758872,100.9
2003-02-01,102.2,103.84,100.83333333333333,103.91000000000001,4.626931677769604,4.64285125295578,0.0,5.457701058851037,2,2003,100.31666666666668,0.7081773446780032,104.22416666666668,0.4488056540999091,102.2
2003-03-01,99.4,104.05,100.53333333333335,103.98,4.599152113662528,4.644871552839644,0.20999999999999375,5.164375554829842,3,2003,100.33333333333333,0.6813533769215948,104.28583333333334,0.3522256077976413,99.4
2003-04-01,100.0,104.05,99.76666666666667,103.91000000000001,4.605170185988092,4.644871552839644,0.0,4.735119898116481,4,2003,100.33333333333333,0.6813533769215948,104.30416666666667,0.3314556965695713,100.0
2003-05-01,99.9,103.63,99.86666666666667,103.63333333333333,4.604169685654508,4.640826863196126,-0.4200000000000017,5.256633716556678,5,2003,100.30000000000001,0.6928203230275753,104.24416666666666,0.383487781798082,99.9
2003-06-01,99.7,103.22,99.76666666666667,103.28666666666668,4.602165676967792,4.6368626327205815,-0.4099999999999966,5.04853877467402,6,2003,100.26666666666667,0.712656149821791,104.14083333333332,0.4759575675006422,99.7
2003-07-01,99.7,103.01,99.76666666666667,103.01333333333334,4.602165676967792,4.634826070895602,-0.20999999999999375,5.484322495266444,7,2003,100.25,0.7242551032236395,104.01166666666666,0.5555314136173188,99.7
2003-08-01,99.9,102.81,99.89999999999999,102.83999999999999,4.604169685654508,4.632882624554627,-0.20000000000000284,4.648973453061323,8,2003,100.23333333333333,0.7302967433402412,103.85666666666667,0.6117832850603836,99.9
2003-09-01,100.1,102.7,99.93333333333334,102.56666666666668,4.6061696863211745,4.631812116934513,-0.10999999999999943,4.836168926701116,9,2003,100.22499999999998,0.7312815649753217,103.71916666666668,0.6731669836520938,100.1
2003-10-01,99.8,102.19,100.16666666666667,102.46333333333332,4.603168183317418,4.626833825624118,-0.5100000000000051,4.803945923433921,10,2003,100.18333333333334,0.7408021860037293,103.51249999999999,0.7327671712578099,99.8
2003-11-01,100.6,102.5,100.39999999999999,102.56666666666666,4.611152257665639,4.629862798578463,0.3100000000000023,4.268242525933941,11,2003,100.20833333333333,0.7501010032999172,103.32333333333332,0.6688434160189798,100.6
2003-12-01,100.8,103.01,100.83333333333333,102.90666666666668,4.613138355637268,4.634826070895602,0.5100000000000051,5.148060138532288,12,2003,100.25,0.769297199928749,103.2375,0.6336779365522667,100.8
2004-01-01,101.1,103.21,101.63333333333333,103.41333333333334,4.616110126026426,4.636765747577842,0.19999999999998863,5.130527636089945,1,2004,100.26666666666667,0.7866307130972647,103.185,0.6046561757804967,101.1
2004-02-01,103.0,104.02,101.63333333333333,104.24000000000001,4.634728988229636,4.644583188344926,0.8100000000000023,5.00255672832123,2,2004,100.33333333333333,0.9763879010584751,103.19999999999999,0.6242959671068357,103.0
2004-03-01,100.8,105.49,101.43333333333334,105.17333333333333,4.613138355637268,4.658616161693717,1.4699999999999989,4.882706433312427,3,2004,100.45,0.9375984796761176,103.32,0.8860535588164661,100.8
2004-04-01,100.5,106.01,100.73333333333335,106.19,4.61015772749913,4.663533429285006,0.5200000000000102,4.292314628974793,4,2004,100.49166666666667,0.9268307027258084,103.48333333333333,1.1684903495408663,100.5
2004-05-01,100.9,107.07,100.73333333333333,107.11333333333334,4.6141299273595635,4.673482826170178,1.059999999999988,4.78967733861732,5,2004,100.57499999999999,0.913658977558261,103.77,1.5630855266545172,100.9
2004-06-01,100.8,108.26,100.73333333333333,108.15000000000002,4.613138355637268,4.6845357413688316,1.190000000000012,4.828642741736616,6,2004,100.66666666666667,0.8721273190344151,104.19000000000001,2.013960367940957,100.8
2004-07-01,100.5,109.12,100.63333333333333,109.09000000000002,4.61015772749913,4.692448194095152,0.8599999999999994,4.59886136538919,7,2004,100.73333333333335,0.8205689083394773,104.69916666666667,2.419952885842518,100.5
2004-08-01,100.6,109.89,100.46666666666665,109.70666666666666,4.611152257665639,4.699479865458833,0.769999999999996,4.919357144166995,8,2004,100.79166666666667,0.7798115545477514,105.28916666666667,2.7570816532023223,100.6
2004-09-01,100.3,110.11,100.3,110.11,4.60816569496789,4.7014798661255,0.21999999999999886,5.20202542840727,9,2004,100.80833333333334,0.7656943768815347,105.90666666666665,2.9476873318011965,100.3
2004-10-01,100.0,110.33,100.16666666666667,110.11000000000001,4.605170185988092,4.703475874772215,0.21999999999999886,5.943092950605265,10,2004,100.82499999999999,0.7436091348649984,106.585,2.951241649327952,100.0
2004-11-01,100.2,109.89,100.26666666666667,109.96333333333332,4.607168188650764,4.699479865458833,-0.4399999999999977,5.087288906415919,11,2004,100.79166666666667,0.7633161305459447,107.20083333333334,2.7878452361289354,100.2
2004-12-01,100.6,109.67,100.63333333333333,109.74333333333334,4.611152257665639,4.697475856772117,-0.21999999999999886,5.128775195361382,12,2004,100.77499999999999,0.7652985157322164,107.75583333333334,2.528569334384299,100.6
2005-01-01,101.1,109.67,101.39999999999999,109.49333333333334,4.616110126026426,4.697475856772117,0.0,4.962777042116916,1,2005,100.77499999999999,0.7652985157322164,108.29416666666667,2.12885141175568,101.1
2005-02-01,102.5,109.14,101.23333333333333,109.06333333333333,4.629862798578463,4.6926314617580855,-0.5300000000000011,4.040614392350479,2,2005,100.73333333333333,0.635800616736514,108.72083333333335,1.6545939261966693,102.5
2005-03-01,100.1,108.38,101.06666666666666,108.67,4.6061696863211745,4.685643570137968,-0.7600000000000051,4.986743062275392,3,2005,100.675,0.6607502622708554,108.96166666666666,1.3175861768150856,100.1
