time,cpi,oil_price,gold_price,interest_rate,cpi_smoothed,cpi_log,month,year,cpi_diff,cpi_rolling_mean,cpi_rolling_std
2010-03-01,100.75,83.76,1114.5,8.66,100.95,4.612642200826793,3,2010,-1.2099999999999937,100.7575,0.5259471974881192
2010-04-01,100.14,86.15,1180.7,9.37,100.38666666666667,4.606569206901798,4,2010,-0.6099999999999994,100.74000000000001,0.5439251285376425
2010-05-01,100.27,73.97,1215.0,9.865,100.21,4.607866547535834,5,2010,0.12999999999999545,100.72583333333334,0.5545589292949369
2010-06-01,100.22,75.63,1245.9,10.354,100.18333333333334,4.607367769531579,6,2010,-0.04999999999999716,100.69833333333334,0.5719795503868446
2010-07-01,100.06,78.95,1183.9,10.63,100.17,4.605770006060059,7,2010,-0.1599999999999966,100.66000000000001,0.5997575267632811
2010-08-01,100.23,71.92,1250.3,10.658,100.53333333333335,4.607467545036775,8,2010,0.1700000000000017,100.65916666666668,0.6004007500046752
2010-09-01,101.31,79.97,1309.6,10.636,100.86333333333333,4.618185123065586,9,2010,1.0799999999999983,100.71666666666665,0.6286830872884693
2010-10-01,101.05,81.43,1357.6,10.646,101.40666666666668,4.61561544384963,10,2010,-0.2600000000000051,100.77333333333333,0.6252320781240428
2010-11-01,101.86,84.11,1386.1,10.705,101.63,4.623599321456458,11,2010,0.8100000000000023,100.88250000000001,0.6933466272036968
2010-12-01,101.98,91.38,1421.4,10.77,101.86,4.62477671562701,12,2010,0.12000000000000455,100.9325,0.7516663307129625
2011-01-01,101.74,92.19,1334.5,11.145,101.93666666666667,4.622420539394619,1,2011,-0.2400000000000091,100.96416666666669,0.7788273041549049
2011-02-01,102.09,96.97,1409.9,11.623,102.0,4.625854777180924,2,2011,0.3500000000000085,100.97500000000001,0.794681182499255
2011-03-01,102.17,106.72,1439.9,11.722,102.52666666666666,4.626638092603332,3,2011,0.0799999999999983,101.09333333333335,0.861081068228121
2011-04-01,103.32,113.93,1556.4,11.902,102.56666666666666,4.6378309682276395,4,2011,1.1499999999999915,101.35833333333333,1.016346695798723
2011-05-01,102.21,102.7,1536.8,12.054,102.20666666666666,4.627029520340985,5,2011,-1.1099999999999994,101.52,0.9811774003255124
